 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,9097702,7,5,50,11601,20,0,7.142857143,6.094494002,5840,0,2320.2,2436.833027,1280.65307,1.319014406,827063.8182,2188214.65,7320741,85,8595649,1432608.167,2927163.401,7320741,312,526238,131559.5,246950.0845,501593,185,0,0,0,0,152,112,0.76942507,0.549589336,0,5840,896.6923077,1830.690552,3351427.897,0,0,0,0,1,0,0,0,0,971.4166667,7.142857143,2320.2,152,0,0,0,0,0,0,7,50,5,11601,256,229,5,20,1250579.0,0.0,1250579,1250579,7320741.0,0.0,7320741,7320741,DDoS
80,82208973,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,141.7971734,0.145969467,7473543.0,23700000.0,78900000,0,82100000,11700000.0,29600000.0,78900000,0,155185,51728.33333,84925.21853,149747,160,0,0,0,0,172,92,0.097312978,0.048656489,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3167568.0,0.0,3167568,3167568,78900000.0,0.0,78900000,78900000,DDoS
80,854299,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13609.98901,8.193852504,142383.1667,333139.8252,821914,40,32115,16057.5,22196.78897,31753,362,854259,284753.0,465469.6114,821914,188,0,0,0,0,72,92,3.511651073,4.682201431,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,99682314,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,117.001698,0.130414308,8306859.5,24700000.0,86000000,2,98100000,14000000.0,32000000.0,86000000,2,1560566,390141.5,779521.7943,1559424,3,0,0,0,0,172,112,0.080254959,0.050159349,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1001.0,0.0,1001,1001,49100000.0,52200000.0,86000000,12100000,DDoS
80,74145,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,156814.3503,121.383775,9268.125,21616.74174,61854,9,11972,5986.0,8059.603092,11685,287,73953,14790.6,26798.29019,61854,9,0,0,0,0,72,132,40.46125835,80.92251669,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,6516851,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.603450347,0.767241725,1629212.75,3254424.881,6510849,3,6516851,1629212.75,3254424.881,6510849,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.767241725,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,6002.0,0.0,6002,6002,6510849.0,0.0,6510849,6510849,DDoS
80,9717794,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,3.704544468,0.617424078,1943558.8,4344789.787,9715755,3,9717794,1943558.8,4344789.787,9715755,3,0,0.0,0.0,0,0,0,0,0,0,120,0,0.617424078,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2039.0,0.0,2039,2039,9715755.0,0.0,9715755,9715755,DDoS
80,10104786,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.968890187,0.494815031,2526196.5,5051718.356,10100000,1,10100000,2526196.5,5051718.356,10100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.494815031,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1012.0,0.0,1012,1012,10100000.0,0.0,10100000,10100000,DDoS
80,4511910,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.649068798,1.108178133,1127977.5,2252914.83,4507349,3,4511910,1127977.5,2252914.83,4507349,3,0,0.0,0.0,0,0,0,0,0,0,100,0,1.108178133,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,19479,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,596899.2248,359.3613635,3246.5,6773.662901,17011,3,17033,8516.5,12039.90716,17030,3,19460,6486.666667,9620.33208,17560,184,0,0,0,0,72,92,154.0120129,205.3493506,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,91218,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,127463.8777,87.70198864,13031.14286,29712.99996,79875,44,10955,5477.5,6853.98603,10324,631,91159,22789.75,38393.87089,79875,158,0,0,0,0,72,112,32.88824574,54.8137429,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,2450001,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,12.24489296,2.040815494,612500.25,1221004.423,2444004,1,2450001,612500.25,1221004.423,2444004,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.040815494,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1732997,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,6712.648666,4.616280351,247571.0,654610.4898,1732088,2,753,376.5,266.5792565,565,188,1732953,433238.25,865899.9054,1732088,2,0,0,0,0,72,112,1.731105132,2.88517522,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,75361,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,154284.0461,106.1557039,10765.85714,26133.18977,69952,77,4179,2089.5,2731.553496,4021,158,75172,18793.0,34147.08217,69952,196,0,0,0,0,72,112,39.80838895,66.34731492,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1280276,2,5,20,11607,20,0,10.0,14.14213562,7215,0,2321.4,3327.769794,9081.635522,5.467571055,213379.3333,522146.3587,1279206,4,837,837.0,0.0,837,837,1280147,320036.75,639446.2534,1279206,4,0,0,0,0,52,112,1.562163159,3.905407896,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,2,1661.0,10.0,2321.4,52,0,0,0,0,0,0,2,20,5,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,795871,3,4,26,11601,20,0,8.666666667,10.26320288,10135,0,2900.25,4871.82583,14609.15148,8.795395234,132645.1667,319858.119,785504,1,10003,5001.5,7071.774919,10002,1,795764,265254.6667,450576.1873,785504,193,0,0,0,0,72,92,3.7694551,5.025940134,0,10135,1453.375,3544.652026,12600000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1033371,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,11251.52535,7.741653288,147624.4286,381123.9759,1011747,48,21361,10680.5,15025.31199,21305,56,1033319,258329.75,502378.7652,1011747,48,0,0,0,0,72,112,2.903119983,4.838533305,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,10657679,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.251897435,0.375316239,3552559.667,6152350.432,10700000,4,10700000,3552559.667,6152350.432,10700000,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.375316239,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,997.0,0.0,997,997,10700000.0,0.0,10700000,10700000,DDoS
80,99118424,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,117.6673269,0.131156242,8259868.667,27300000.0,95000000,5,97200000,13900000.0,35800000.0,95000000,151,1891532,472883.0,944950.105,1890308,5,0,0,0,0,172,112,0.080711534,0.050444708,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2237026.0,0.0,2237026,2237026,95000000.0,0.0,95000000,95000000,DDoS
80,729831,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,15931.08542,10.96144176,104261.5714,259409.0782,691737,25,37475,18737.5,25517.36241,36781,694,729806,182451.5,339976.5108,691737,193,0,0,0,0,72,112,4.110540659,6.850901099,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,413771,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,28100.08435,19.33436611,59110.14286,151688.5179,403013,63,9916,4958.0,6836.308361,9792,124,413708,103427.0,199774.913,403013,207,0,0,0,0,72,112,7.250387292,12.08397882,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,266266,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,43666.85946,30.04514283,38038.0,89341.75359,239458,4,26499,13249.5,18392.55449,26255,244,266081,66520.25,115949.7643,239458,133,0,0,0,0,72,112,11.26692856,18.77821427,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,840512,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13833.23498,8.328257062,140085.3333,341187.7083,836528,47,3098,1549.0,2124.148771,3051,47,840462,280154.0,481835.6007,836528,732,0,0,0,0,72,92,3.569253027,4.759004036,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,81592592,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2436.833027,142.9418985,0.171584205,6276353.231,19900000.0,71800000,3,81200000,10200000.0,25100000.0,71800000,3,393680,98420.0,182225.8529,371334,49,0,0,0,0,192,112,0.110304132,0.061280073,0,5840,777.9333333,1723.622534,2970874.638,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,2012.0,0.0,2012,2012,40600000.0,44200000.0,71800000,9350706,DDoS
80,1012096,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11493.96895,6.916339952,168682.6667,412898.9249,1011509,5,542,271.0,313.9554108,493,49,1012050,337350.0,583838.8806,1011509,5,0,0,0,0,72,92,2.964145694,3.952194258,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,900459,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12918.96688,8.884357866,128637.0,339863.122,899374,5,772,386.0,325.2691193,616,156,900416,225104.0,449513.4875,899374,5,0,0,0,0,72,112,3.3316342,5.552723666,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,20626,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,563996.8971,387.8599825,2946.571429,7408.958606,19744,4,658,329.0,319.6122651,555,103,20586,5146.5,9735.947566,19744,4,0,0,0,0,72,112,145.4474935,242.4124891,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,4105918,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.845221458,0.974203576,1368639.333,2368825.351,4103923,3,4105918,1368639.333,2368825.351,4103923,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.974203576,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,28049,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,414524.582,249.5632643,4674.833333,8528.256784,21439,31,6364,3182.0,3901.815219,5941,423,28018,9339.333333,10925.14633,21439,198,0,0,0,0,72,92,106.9556847,142.6075796,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,42930,3,7,26,11601,20,0,8.666666667,10.26320288,5840,0,1657.285714,1964.895647,270836.2451,232.9373399,4770.0,9201.632423,23756,41,24378,12189.0,16416.19103,23797,581,42889,7148.166667,11005.85171,24388,46,0,0,0,0,72,152,69.88120196,163.0561379,0,5840,1057.0,1734.985821,3010175.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,78482058,8,5,56,11601,20,0,7.0,5.656854249,8760,0,2320.2,3668.897,148.5307636,0.165642955,6540171.5,19200000.0,66500000,1,78400000,11200000.0,24800000.0,66500000,1,41053,10263.25,18291.71569,37615,58,0,0,0,0,172,112,0.101934126,0.063708829,0,8760,833.0714286,2337.724089,5464953.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,3996.0,0.0,3996,3996,39200000.0,38600000.0,66500000,11900000,DDoS
80,514378,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,22603.99939,17.49686029,64297.25,176332.4314,500581,65,13175,6587.5,7695.4431,12029,1146,514274,102854.8,222407.9683,500581,65,0,0,0,0,72,132,5.832286762,11.66457352,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,1777747,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,6540.300729,5.062587646,222218.375,618758.89,1753443,14,23991,11995.5,15547.1568,22989,1002,1777618,355523.6,781528.871,1753443,14,0,0,0,0,72,132,1.687529215,3.375058431,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,928857,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,12517.53499,9.689327851,116107.125,325709.5782,922181,7,6140,3070.0,4159.202087,6011,129,928850,185770.0,411674.6775,922181,15,0,0,0,0,72,132,3.22977595,6.459551901,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,879265,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,13230.36855,9.098508413,125609.2857,331823.0292,878113,3,891,445.5,528.2087655,819,72,879146,219786.5,438884.497,878113,3,0,0,0,0,72,112,3.411940655,5.686567758,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,32444,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,358556.2816,215.7563802,5407.333333,12891.32885,31717,3,650,325.0,455.3767671,647,3,32425,10808.33333,18110.68484,31717,11,0,0,0,0,72,92,92.4670201,123.2893601,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,9968739,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.009407709,0.501567952,2492184.75,4983709.522,9967749,2,9968739,2492184.75,4983709.522,9967749,2,0,0.0,0.0,0,0,0,0,0,0,100,0,0.501567952,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,990.0,0.0,990,990,9967749.0,0.0,9967749,9967749,DDoS
80,691985,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,16811.05804,10.11582621,115330.8333,282061.8526,691087,4,834,417.0,291.3279938,623,211,691962,230654.0,398746.9104,691087,4,0,0,0,0,72,92,4.33535409,5.78047212,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
80,72467446,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,160.9412315,0.179390895,6038953.833,19100000.0,66300000,4,72400000,10300000.0,24800000.0,66300000,4,56351,14087.75,17688.03969,37032,132,0,0,0,0,172,112,0.110394397,0.068996498,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2990.0,0.0,2990,2990,36200000.0,42600000.0,66300000,6062675,DDoS
